batch_size,max_steps,pot_num,train_epa_rmse,train_forces_rmse,val_epa_rmse,val_forces_rmse,train_time,steps,epochs,final_loss,losses,grad_norms,lrs
1,500,1,0.26610052833932235,2.549695454214374,0.5568233107121209,3.5883693086895856,5.078704005107284,500,3,5.369777774116117,"[1979.436206885993, 2051.8778843602354, 1676.4911096329022, 1566.327765075232, 1475.9070089808633, 1070.9280607481053, 1627.688146103413, 1811.6501160078958, 1285.1770553429646, 1411.7466923491688, 1234.9066968965612, 1280.0975817255785, 1137.770341192811, 1218.7943879246338, 1261.0434289908733, 1373.1425960770694, 1162.099083727178, 1116.693359408617, 1049.8863619021135, 1136.828757344503, 960.961726593859, 1126.102682008363, 1021.2255357851063, 1143.7821140592982, 1047.2703328738867, 1191.5634458442596, 1049.213049340151, 1084.5594213612892, 1108.4512698187611, 832.0744505647683, 973.7216801957368, 1035.366623487655, 781.1666439771825, 804.8311560206452, 853.1588270492591, 777.5983065435279, 923.7634276004054, 957.875114227944, 662.920723300953, 788.3351672369357, 789.5475627112421, 877.4424016722028, 882.5238864074079, 794.0233888944352, 776.1916383880592, 818.1602246754736, 877.287229664477, 714.2181279105764, 811.4160328455478, 652.8607730481465, 726.1663253821878, 700.0032963118115, 675.2922550903043, 667.7239454898618, 710.3501679701368, 732.5370490775672, 628.8689739469015, 693.5747633340936, 659.6086627750764, 627.6762746837301, 655.1793933563736, 612.452735956482, 640.0145353287802, 646.4996839562526, 665.7895249688169, 593.0055547859212, 656.6352611786343, 602.4093887046145, 592.6245726151421, 564.9473800403799, 550.6367573670436, 544.636613221551, 602.5687286517424, 562.0213611757811, 565.8395028354327, 520.8359414979045, 569.6190036021874, 507.31519648141943, 579.7484769384508, 581.751235200559, 532.0594832843902, 524.7796846828095, 583.5361424091108, 524.3049697222827, 771.9347650888963, 537.7859022263766, 519.9354229300311, 503.7039294837659, 516.2558673190692, 793.3766254372341, 489.90450418395875, 516.9743409742515, 466.3966053410594, 482.0627466833625, 500.0234878438459, 477.89244334290225, 473.4539652463931, 448.0395009652405, 431.53473136288716, 478.66086760055435, 431.6036874494178, 408.9859691565924, 498.44491251464524, 454.99854889354265, 468.60347489902136, 465.47564234287626, 483.924616675748, 487.47471320410995, 477.1249049206351, 939.9005523973577, 465.72898153675516, 435.55890041908, 409.391197611442, 439.21270939206516, 424.65011280808613, 442.6245370069822, 447.79851537827483, 425.06510381339285, 485.9924299711602, 424.64773730997274, 452.4782249094681, 452.79023184870573, 430.50722712035474, 461.32274457760593, 355.47537125018084, 405.0972734617399, 372.55236048449353, 424.681762916206, 376.4996976809846, 396.36383589584835, 361.78504882250894, 333.1392937580207, 338.9298934062912, 326.9098391781356, 367.4274182167505, 355.148312905889, 417.30288681833207, 370.51796493765, 355.09391077490284, 380.28232451367126, 439.6072003382399, 320.63418249958346, 317.0288141628493, 295.66863030375697, 351.6778132192074, 349.13041485391483, 345.24600980724233, 349.5102731881918, 336.7778007449488, 338.38508681922315, 319.5395818041272, 292.73766893756124, 295.76993200924625, 419.4476440861468, 311.3714813157145, 300.35407501465363, 334.94221191651457, 364.4627540337048, 391.5756243505184, 315.22646053496743, 324.4785074268319, 250.44089362983487, 344.1624922858628, 360.8062732897699, 256.2497443313374, 749.7609990582998, 298.3602093574067, 268.6314167666551, 282.70879504625003, 259.4411215918773, 356.51061720764756, 274.1368351968763, 249.294953706882, 298.14126613605004, 260.86099469814303, 340.27852666461933, 222.75146261854536, 278.2620747657752, 250.1407309795863, 267.40465890938196, 292.0273346258425, 256.51947753339664, 272.7748469727669, 283.9706213542811, 285.20214292920343, 273.3722046554666, 273.43008020605646, 245.2538291352161, 300.21315590132417, 233.25851062603715, 210.61418685505038, 236.88872718069328, 233.2960272725139, 260.01498471737676, 270.17778132295484, 281.44582644688967, 254.03483488126074, 228.94496180875058, 246.68805945475708, 258.09601371292763, 233.2086397235394, 293.97001445355005, 288.0861220514988, 211.6554622571455, 236.13063904593253, 190.6669525113993, 239.25167123570216, 265.4924053696914, 249.18059128483202, 185.48272948141093, 241.21626864917525, 206.61281307162412, 244.7715050943761, 199.81840659519705, 206.64344134844563, 239.12387838244106, 367.54129102986155, 201.15501398028013, 225.16599637972283, 207.7072035782151, 181.87454753288546, 233.49968015933229, 181.22901444686545, 358.0717169980601, 202.6668013830878, 200.85609273130805, 158.0652944878729, 183.19345199840683, 182.08501884868886, 226.67823275642954, 179.89357449182407, 206.94971865916892, 210.5374140686438, 168.25171367015446, 207.01052835629133, 186.059335431899, 158.4681982498429, 163.29891387021908, 187.8444724408109, 201.03413390555662, 199.46807782885494, 185.3336536569287, 175.18928153285555, 165.1440582782602, 139.82137434839106, 139.71459535790154, 172.27398813769875, 139.64153173617132, 129.60414499659365, 143.31978587488103, 157.3692828484472, 153.80084447442178, 157.67081770578162, 164.38549840204487, 172.08467280244503, 171.3917088561553, 143.48745470192443, 144.12295953335675, 108.420508586994, 126.97304951047019, 138.71336026833217, 144.35407155847727, 146.11472262715276, 119.08925878012292, 100.42827244399493, 161.58040188883066, 133.38983906519368, 152.7949017438465, 139.01774067584162, 125.13408606940024, 94.22839939272586, 102.15372449396652, 129.2863504577103, 123.9698187017583, 124.70086188201753, 118.78706650573872, 124.27414989409708, 168.65367525279612, 136.727101978837, 111.08495377824843, 141.17028005991858, 83.62740576564876, 120.07896589501689, 229.5070638849961, 97.59957396686963, 111.91178335975978, 87.88138757437767, 121.47163314063407, 119.19985384300628, 121.7855041406565, 127.28340152186433, 110.91651038524674, 87.36573043418032, 131.66015193180337, 102.62962750042333, 141.8226509339018, 88.93148686958142, 71.18543041967688, 90.51102879668692, 178.68564720535574, 115.86900861051751, 95.32411735070137, 83.25794430123449, 108.95956633886667, 99.64044924571733, 70.64859934676215, 69.94530897559054, 71.2945159832915, 71.10042618917127, 66.4663856370887, 62.885386722954955, 50.791081826937585, 121.4206226246569, 83.67081934138132, 60.849028313929566, 55.537305475916554, 59.09477699589491, 45.441243523702575, 128.9274203465225, 167.1491769159225, 80.21876231515472, 68.80395941629631, 79.3028153307133, 59.38309596132748, 87.71537714724356, 38.56518674547024, 47.09861690126915, 73.46282950549578, 60.120390731605724, 53.62514725964754, 57.372389851409224, 68.13136445029363, 74.91112947097257, 66.97155542836134, 54.39563999535633, 35.92611696187747, 54.88210404098941, 53.182677937957486, 64.61228301083081, 49.948711019087426, 49.085136041913074, 34.540398884929154, 68.03593983834196, 60.096661152657376, 37.34268026398793, 48.17480597366759, 31.98193406535156, 63.82227696192666, 48.24592134250835, 73.221097792582, 38.62180377029443, 38.954206801629475, 25.127821481733992, 38.13195657429932, 62.61466759765295, 93.26813627223115, 31.70571238736538, 53.56430840124195, 30.426863138614493, 41.237219322579016, 39.55185433494178, 36.689691394069435, 28.007148309316396, 38.585086607535644, 39.69290403808596, 35.87203133458545, 30.215159168001172, 37.63048100832103, 32.898703494690885, 40.88413884442584, 29.152436628824194, 28.106603827981054, 25.341471036088688, 22.093843040463117, 20.818464556793934, 29.91809358552253, 20.6553997331114, 36.26959039625666, 46.783915008278, 16.06165741010492, 31.05295174509225, 22.971925729189095, 22.478889394023355, 21.639916240547613, 18.46351245921208, 19.044970334154584, 22.385600871880197, 20.421063885199636, 26.891103551098148, 16.110050497088018, 23.49544624367354, 13.93057701864032, 13.335272823262937, 35.63153069197936, 16.772455801464286, 46.56606385436896, 19.897794044997923, 18.453222453418263, 24.010936663169684, 18.598384155496547, 15.959404676089092, 15.906843890279566, 15.834766929937, 16.539149692250543, 16.392078776707393, 12.604550220499114, 9.439502217762234, 38.39917750030408, 15.154398732787518, 11.484869756895607, 9.24017144133209, 35.49861430093249, 39.92905381620647, 10.165783021890215, 27.01548646026642, 19.770601786717496, 29.46376061702435, 22.419765918903536, 14.011243515559565, 10.224348458065453, 13.276959601529855, 9.529764147757904, 10.34097642885726, 30.86386658256321, 38.1190981576332, 10.906885956504796, 13.243682699097851, 15.921061090948575, 21.606592394090026, 11.609191787930422, 12.815348791627633, 7.8645111684952616, 9.88082944598015, 33.31076782987228, 10.697795002707805, 8.611587353878258, 10.232123681440891, 19.389427754612502, 20.23356234901413, 12.963027556726436, 9.243268033063146, 13.056601729330428, 31.77023009824282, 17.989197772797073, 9.06269668024828, 8.756917830111256, 10.184596677653362, 8.943581337417822, 16.0141611263959, 28.452636690539478, 10.024623665645729, 10.401985582705521, 10.997304558533724, 6.904197411296064, 9.32421753761668, 9.932936644028322, 10.669298045714742, 8.886191794836664, 14.592535709810688, 10.340003468819232, 28.514544158503885, 9.754010807841091, 7.932395236420758, 30.025181236562776, 8.260928065646258, 7.629009329011732, 13.704868453258428, 7.9491180493343965, 7.7448652464515275, 14.084589549253092, 12.57279107120207, 9.350616087955105, 7.877563385496113, 6.772337121194869, 27.61475515275937, 7.6201790685466895, 12.265031295443958, 7.098393914941411, 6.744293902274584, 9.753021722009677, 8.098906033325068, 8.029911261438388, 11.955132400577329, 16.80626580636344, 40.8933982856747, 7.848818912414826, 6.090160803524869, 6.948558698156319, 6.741196125317589, 15.673592453069773, 29.22434734624204, 33.8241370776849, 5.9571847470328905, 16.64951107886038, 5.797266598343373, 14.469091380013003, 6.864443659824934, 7.769572866592162, 26.756254227137134, 5.369777774116117]","[0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999998, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0000000000000002, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0000000000000002, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999998, 1.0, 0.9999999999999999, 1.0000000000000002, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0, 0.9999999999999998, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0000000000000002, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999998, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0000000000000002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999998, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0000000000000002, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0000000000000002, 0.9999999999999999, 1.0, 0.9999999999999998, 0.9999999999999999, 1.0000000000000002, 1.0, 1.0000000000000002, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999998, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.9999999999999998, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0, 1.0, 0.9999999999999998, 1.0000000000000002, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999997, 1.0, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999998, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0000000000000002, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0000000000000002, 1.0, 0.9999999999999999, 1.0000000000000002, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999998, 1.0, 1.0, 0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0000000000000002, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999998, 0.9999999999999999, 1.0000000000000002, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0000000000000002, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999998, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0000000000000002, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999999, 1.0, 1.0]","[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
