pot_num,train_energy_rmse,train_energy_atom_rmse,train_forces_rmse,val_energy_rmse,val_energy_atom_rmse,val_forces_rmse,train_time,nit,success,final_loss
1,136.51106062628278,4.265970644571337,92.0757046407607,148.6733026689859,4.64604070840581,144.85557164077454,319.59479454532266,500,0,14.09115790400189
2,0.3997747713480141,0.01249296160462544,0.339652683950685,0.6711047492014706,0.020972023412545955,0.7915953597947835,318.626857155934,500,0,0.9137105297755264
3,0.16380564306814294,0.005118926345879467,0.14956164010332704,0.29507171516039793,0.009220991098762435,0.2928111446881508,318.17614503391087,500,0,1.721146325069461
4,0.5724846052395356,0.017890143913735487,0.4072980663313473,1.2676402275605334,0.03961375711126667,0.7399551399616959,331.07166980579495,500,0,68.39570417968399
5,0.4730859550067074,0.014783936093959607,0.3953664288335976,0.8132137380393619,0.02541292931373006,0.6814728574148049,324.4033099319786,500,0,16.2543003369039
