pot_num,train_energy_rmse,train_energy_atom_rmse,train_forces_rmse,val_energy_rmse,val_energy_atom_rmse,val_forces_rmse,train_time,nit,success,final_loss
1,136.5109186854407,4.265966208920022,92.07552357005022,148.67269329700255,4.64602166553133,144.85507665166992,586.2141986358911,702,0,5.245099408128359
2,0.35703775058909465,0.011157429705909208,0.26175725718142684,0.6009958157481136,0.01878111924212855,0.5239001163280369,586.2870349753648,1000,0,0.47510271959009637
3,0.0889201433697857,0.002778754480305803,0.07582140428827007,0.15501195083461394,0.004844123463581686,0.12636136370564352,580.5270481333137,1000,0,0.573964634875474
4,0.47796868861750363,0.014936521519296989,0.2609445233535462,0.9477344642905746,0.029616702009080457,0.540483483486146,591.5461480878294,1000,0,3.651167288050303
5,0.42629940495672186,0.013321856404897558,0.34067490695181063,0.8045988752831702,0.02514371485259907,1.3214920116353688,599.9366905912757,678,0,7.706555514389099
