pot_num,train_epa_rmse,train_forces_rmse,val_epa_rmse,val_forces_rmse,train_time,steps,epochs,final_loss,losses,grad_norms,lrs
1,9.969784971519877,0.9002697695293364,9.957445867351032,0.88765844646124,257.1314689591527,500,99,163278.1137435656,"[224584.9467724792, 246314.890545956, 253489.03583364247, 217347.95665151312, 194941.26374030954, 223092.12401230377, 274144.8744209829, 265583.6265668838, 224248.07977181196, 148492.37717360377, 205280.46044771056, 245687.29449838476, 241047.60244163623, 305305.01179709815, 137081.63260823436, 241185.52613000173, 223551.03870204452, 276315.9522506425, 267288.35767266445, 124947.52339282296, 259786.7843707937, 240491.82520728104, 268979.3235202688, 247703.21263332517, 115212.78573574765, 286940.9196735728, 226955.50911257893, 240754.4289677414, 209825.43514018308, 166557.06066179028, 267777.4967399767, 259249.0288097422, 236101.68707375732, 227083.35722352526, 139695.53363672845, 270566.9998467436, 211739.5304881008, 263882.01705027587, 230469.66751488185, 152100.77591276483, 230240.43397855587, 194521.86932322, 301271.6631491733, 265229.8443394283, 136345.76684099936, 235793.04234295984, 240387.7114496204, 180512.4133183964, 267761.33877836866, 202020.4948915386, 271327.50315390097, 252450.5990730901, 260701.20808094696, 214556.00520691663, 126362.60178085648, 191463.53535830078, 278563.66957829846, 261979.9911470639, 239306.5579553421, 152909.84310661812, 233162.0867210275, 202214.61835690262, 270978.13903041126, 274099.197092174, 142641.78718571414, 226780.951240682, 247220.8649021747, 228289.669840443, 199502.00888543812, 220165.62429479382, 200004.24475744687, 287273.55778137076, 229938.80422413853, 205649.71538427816, 197961.3800398391, 288841.05888954754, 154185.79743363944, 244041.45680590178, 252094.5959781775, 180538.4001100918, 264420.9296450105, 256301.208629066, 197056.02583689475, 275605.584529468, 125224.12036021959, 246164.74548228353, 215386.22736695927, 263882.85338314896, 217305.7660302024, 174712.33081627593, 246678.0613506777, 214757.8577970012, 267857.40286636795, 217344.85866781493, 169687.86060940495, 228966.7784474536, 292034.28415072005, 205127.28367194955, 204213.36687779584, 184855.447022556, 275602.2164700833, 190301.9588863529, 267768.23317265976, 208148.78479271932, 172249.08008750103, 236125.76253871675, 221516.7151905503, 255117.33387644181, 271820.0703118747, 128364.81012682023, 227555.63658700735, 259850.04167942022, 202108.3743740611, 220188.08706193924, 202098.26441743626, 192445.13847794177, 260180.14971182324, 256744.56638699904, 231259.71158591832, 170041.7951287011, 234147.25440256306, 265364.0698589067, 216141.82777796977, 197572.7522457786, 196327.6422071672, 200795.74384946993, 229232.0446283997, 249749.3812622624, 249125.55224381638, 179509.8762892367, 252871.566333945, 217940.7597228043, 230793.35001075457, 262231.1056512932, 143484.58300856387, 248944.2188453604, 248885.05032013968, 260610.19692410933, 207956.09522621823, 139821.39397791406, 224597.41150802263, 261934.46803391998, 217696.8358930983, 225784.36681617374, 175055.7392661045, 302057.3913299101, 282881.92960293195, 185753.4168325354, 157549.01883186062, 175751.86247883138, 241701.0840457234, 235493.92181736694, 235824.16730359467, 216146.9652473108, 173657.5096136297, 248719.4443371904, 225323.94983482486, 235599.99138403567, 228890.58070623188, 163172.07921608764, 261666.35792289002, 194405.3466637827, 245252.68641885364, 270290.335668182, 128975.75411477716, 186057.2511398279, 232454.61508361853, 310420.9094086417, 228020.182740116, 142499.91199752127, 249760.19236836987, 223437.1982054893, 252636.0138817977, 230142.1783262967, 142379.655294941, 207025.16175835763, 270952.4148132221, 280117.8769558031, 194174.27990694405, 144965.89005855337, 177501.57156073293, 212596.1893712607, 247373.2693825142, 253253.19475256922, 205342.88657959114, 220928.47583194042, 229292.75415204308, 214745.31668906397, 272925.1597761745, 157087.81257458622, 202038.52860040328, 246663.35451255934, 252257.71636687237, 220599.19400540012, 172304.4083442269, 214383.0633839629, 224156.94335238542, 266365.0603781528, 243436.3424182652, 144408.42279943134, 306896.4739151943, 207284.76102724238, 243617.72944326935, 193726.57342358318, 140152.94378617057, 181774.49577919077, 273278.0702275043, 236208.15134201286, 260294.8938139788, 138964.6059837798, 196893.6278739972, 295225.6609023262, 198768.918403158, 201804.29323949982, 196705.91103509048, 237435.24276942725, 242198.8884519696, 274305.0826381417, 202733.31609680894, 131650.43762993754, 233163.86414837846, 205754.48675294287, 245585.0898273001, 246404.6007036483, 156269.3831530643, 217534.07082896188, 232047.2384466007, 223721.72178062555, 182439.29324712674, 230312.11627658905, 239762.72614602884, 216892.12815936486, 204064.50124725493, 208555.9777959058, 215679.1696478728, 245420.19716749986, 202053.28299974735, 200198.35053550825, 241994.65626624992, 194175.53953996714, 243592.70767992057, 237745.36366762806, 216938.32473573124, 216770.9933512744, 167707.57580152317, 196884.33384597805, 322328.1153033842, 211606.12329466396, 200604.78483578478, 150227.17315698223, 223636.69927812336, 198861.8686599451, 312562.2347498814, 191056.3658305096, 154404.56684517907, 256944.2898546278, 220992.59721107897, 194240.56237282572, 239489.297237879, 167750.76332988133, 243688.93379014984, 239282.2734438093, 213677.4443339451, 227743.19719052632, 153920.1901476087, 227914.59837878542, 242264.54023555794, 226141.6512279351, 243184.85763605658, 137699.44276522688, 257903.87232573566, 228950.4662027959, 228443.36007476185, 225654.6567459076, 135150.92938417644, 221264.06396718122, 162725.18020751243, 299347.6229022431, 244392.17053337392, 147232.83488400382, 207113.4668030764, 234413.69738276795, 259378.19089203147, 200840.61001017434, 172113.81444379542, 258822.19224669386, 209375.14761020956, 248023.29095415396, 196507.82493862553, 160046.82312755514, 210693.97957381053, 214363.5864653897, 195139.42114726902, 245324.51993315207, 206112.5000533708, 232645.8766595925, 205668.42906398413, 256555.64242919598, 206803.09058591892, 168885.021544163, 205539.5497551421, 227593.81120318675, 238355.1443952476, 230756.66846215096, 167199.00675547015, 202306.63444784633, 252294.96740654943, 232854.98498825717, 249930.45266060196, 130970.77091250797, 198135.151638527, 293662.55268200784, 230776.12532563234, 229824.09752705047, 114874.10114309871, 242897.4511267371, 236910.66557945355, 246593.67657414873, 189281.91071506968, 150484.74493027994, 223857.9220421156, 239926.50699362403, 223522.51090425672, 196967.68218555718, 180771.0323953126, 216436.57327078923, 279390.8264147388, 201401.2351067983, 216084.90942736153, 150646.239013769, 225157.6073440832, 169905.77659059092, 274499.3374795679, 217108.74307348212, 176160.2310829503, 194960.5180361693, 187611.6547511513, 186062.56397953065, 278907.37593916064, 214155.7881326234, 213905.5347089962, 245682.38050897597, 223308.16321707604, 214864.64056974833, 162882.87762617783, 239101.2692400257, 208600.011842517, 238839.74603659994, 236664.9976985178, 136348.45356702583, 224294.59338291956, 219198.2934408393, 195639.30636960137, 253939.70376551207, 165368.87529381845, 211744.866893624, 247532.93969161712, 271832.247029596, 180050.55055599025, 146202.44638008712, 236361.75483708203, 204779.89997009232, 250813.12361595727, 217334.1827094774, 146974.25531096634, 203119.0848100203, 229451.94821858045, 183066.17750746536, 287877.9494378598, 151620.92739713972, 290306.4044713961, 197960.22113663203, 203843.39558938902, 220767.9216839653, 141211.26726632207, 271245.8371722151, 227920.26510930268, 205671.90363489877, 223037.07764971402, 125121.61305107457, 234932.32869459732, 234678.68721178744, 226990.21944630184, 215689.60126494948, 139592.7996075657, 213510.07164671196, 230781.441798433, 193072.2940269162, 219543.00991778812, 193853.13496744633, 241041.95076965124, 214097.41986427415, 266048.7428476675, 182360.2517187054, 146150.28938762716, 179140.03577195044, 261154.97906946277, 257139.66034226687, 190856.3597129741, 160291.35486688805, 168213.29129197448, 243553.5347948847, 217234.67970423485, 258955.6176907244, 159510.66813005385, 174573.48308562115, 262258.19548293913, 239653.22659913922, 188268.13039557342, 181639.5121676692, 282459.69044646417, 258816.07901744294, 162424.03345932552, 217964.1400847018, 123690.2733514181, 244382.22503184478, 168916.072539013, 220659.658776504, 267207.62372568226, 143051.46743151906, 239030.2292296837, 282003.69887212507, 188790.55831415148, 198142.5932517817, 135201.00093629386, 207655.54060082027, 237843.36140772744, 246675.79759879177, 223041.70355362206, 126845.78819177562, 244404.84522320956, 201020.19833218682, 212415.71540009082, 255117.0029650328, 128013.71614337405, 282388.04119649297, 172750.70927097253, 197329.79842849832, 230826.39851975534, 156585.07108714522, 168392.2909625066, 206707.37736009373, 251314.049564294, 233260.0094758214, 179071.4601131577, 251968.4771943991, 229762.24858656083, 175044.25676634966, 238204.07843309685, 142730.14907915294, 205866.25587122256, 183045.32500751602, 235490.63990999325, 245065.78753874276, 167121.96385412986, 225352.75484383001, 238456.284729379, 246147.9854610019, 189749.54453055206, 135840.57778746073, 235824.53836083645, 182647.54771866754, 219925.89900541535, 282713.15565806185, 113335.6336862835, 254049.82092378728, 235704.5999547239, 187998.9719624768, 163403.93168396485, 192212.06922438816, 210570.41842373967, 176072.5735070936, 240098.16977929062, 233250.97137396192, 172255.36669895926, 207993.4751666846, 246043.73692608316, 195572.36486689234, 243201.26859581363, 138375.46446368305, 213141.01326483386, 246446.3185584872, 201568.61140944768, 215818.88742293668, 153133.04529263018, 205849.54712142577, 199665.52557564, 284839.34786144394, 217758.0936702505, 120920.34964164207, 159575.28430413804, 272136.0091303776, 201314.0462258699, 251078.83201735912, 143823.93567737023, 229748.63878278856, 197354.64852478672, 261019.62988590728, 175460.99590200614, 163278.1137435656]","[1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0000000000000002, 1.0, 0.9999999999999998, 1.0, 1.0000000000000002, 0.9999999999999999, 0.9999999999999998, 1.0, 0.9999999999999999, 0.9999999999999998, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999998, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999998, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999998, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999998, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0000000000000002, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0000000000000002, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999998, 0.9999999999999998, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999998, 0.9999999999999999, 1.0000000000000002, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999998, 1.0, 0.9999999999999997, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999998, 0.9999999999999998, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999998, 1.0, 0.9999999999999999, 1.0, 1.0000000000000002, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0000000000000002, 1.0, 1.0, 1.0000000000000002, 1.0, 1.0000000000000002, 1.0, 0.9999999999999999, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.9999999999999998, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999998, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999998, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 0.9999999999999998, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999998, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0000000000000002, 0.9999999999999999, 1.0, 0.9999999999999998, 1.0000000000000002, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0000000000000002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999998, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0000000000000002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.9999999999999998, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 0.9999999999999998, 1.0, 0.9999999999999999, 1.0000000000000002, 0.9999999999999999, 1.0, 1.0, 1.0000000000000002, 0.9999999999999998, 0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0000000000000002, 0.9999999999999999, 1.0, 1.0000000000000002, 0.9999999999999999, 1.0, 1.0]","[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
